Date, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258
1988-12-03,2.2410,1.7754,2.5791,2.5589,2.1286,2.0009,1.9685,1.6895,2.1104,3.6337,1.8798,1.7256,3.9709,3.3084,1.7937,3.2909,1.3842,1.3985,3.2259,2.1316,1.8785,3.3340,.9299,1.3611,1.0546,2.2610,1.9849,1.1617,1.2175,1.3618,2.3689,1.2094,1.3659,1.7349,.9494,1.9566,1.9941,2.3491,2.4275,2.1938,.9042,1.1101,.1275,1.0767,1.0632,.1245,1.1000,2.2866,.9545,2.2935,1.1499,1.5998,1.5966,.1455,2.1860,2.2075,2.1685,.1172,2.3140,2.1441,2.2745,1.5704,2.6521,2.2261,1.0572,1.2010,2.4700,2.8380,2.7317,2.1978,2.0761,2.9202,1.2897,1.3670,1.9735,1.2611,1.0861,1.2508,2.9128,1.9101,2.8407,1.3947,1.9168,2.4681,2.3870,2.0316,1.2223,1.2543,1.3510,1.1206,1.0099,1.0674,1.4729,1.5495,2.3462,2.1634,1.8923,1.6745,1.6363,1.3160,1.9343,1.8743,2.5651,1.7694,1.7468,1.6548,1.8038,1.8512,2.1704,1.9889,1.5340,2.1237,2.3837,.9286,.8440,2.4328,1.7328,2.1622,1.9188,2.1352,2.4949,1.9060,2.8304,.9372,2.7970,.8346,.7405,1.7799,1.7950,1.2442,.9704,.8652,1.5935,1.2651,.9020,.6938,1.3481,.8035,1.0670,.7691,1.0222,1.4114,1.2633,1.3404,1.3159,.8635,.8320,1.0790,1.0253,.8980,1.7832,.9455,.7644,.7761,.7904,.7883,1.0721,1.1903,1.0972,.9239,1.2973,1.2754,1.2856,.8458,1.2448,1.0667,.8566,.8204,1.0271,.9925,.7364,.8860,.7217,1.2287,.7762,.7915,.8678,1.3357,1.2107,.8254,.8455,.9733,.9713,1.7788,1.8791,1.2107,.8210,1.0202,1.2086,.7865,.7993,.8586,.8562,1.1402,.6107,1.1055,.9816,1.2674,.8370,.9747,1.3645,1.3806,.9187,.6873,.8533,.9125,1.3385,1.2505,1.2522,1.0860,1.2853,1.2988,1.0977,.9663,1.1024,1.1185,1.0776,1.2247,1.1377,1.1118,1.0290,.8318,1.3579,.6418,1.0942,1.2788,1.0722,1.0752,1.0349,1.1292,1.3054,1.1415,1.1220,1.0611,1.1446,.6662,1.0947,1.0193,1.0811,1.1533,.6912,1.0732,.9079,.8168,1.1086,1.2576,.9603,1.0061,.8913,1.0356,1.3611,1.3480,1.1743,.7818,1.0730,.9894,1.2804,.8080
1988-12-04,2.1814,1.7058,2.5392,2.5095,2.0789,1.9315,1.8989,1.6297,2.0606,3.5640,1.8203,1.6559,3.9211,3.2584,1.7340,3.2311,1.3244,1.3290,3.1559,2.0723,1.8294,3.2747,.9032,1.3016,1.0262,2.2325,1.9255,1.1377,1.1931,1.2920,2.3200,1.1599,1.3166,1.7069,.9279,1.9074,1.9549,2.3002,2.3780,2.1653,.8793,1.0875,.1102,1.0573,1.0235,.1075,1.0504,2.2621,.9048,2.2640,1.1104,1.5772,1.5739,.1221,2.1577,2.1839,2.1405,.0957,2.2743,2.1164,2.2246,1.5478,2.6023,2.1970,1.0074,1.1514,2.4204,2.7882,2.6823,2.1482,2.0263,2.8807,1.2400,1.3273,1.9342,1.2215,1.0570,1.2011,2.8637,1.8703,2.8013,1.3551,1.8677,2.4181,2.3626,1.9920,1.1827,1.2151,1.3213,1.0707,.9507,1.0082,1.4242,1.5001,2.3065,2.1370,1.8426,1.6548,1.6122,1.2762,1.8844,1.8246,2.5251,1.7198,1.6971,1.6296,1.7538,1.8014,2.1208,1.9393,1.5113,2.0740,2.3339,.8969,.8162,2.3832,1.7059,2.1125,1.8921,2.0659,2.4451,1.8835,2.7806,.9301,2.7570,.7552,.6709,1.7202,1.7450,1.2349,.9110,.8062,1.5241,1.2595,.8320,.6858,1.2805,.7975,1.0625,.7619,1.0159,1.4087,1.2555,1.3331,1.3077,.8569,.8272,1.0748,1.0205,.8939,1.7577,.9244,.7431,.7534,.7841,.7827,1.0680,1.1879,1.0933,.9223,1.2891,1.2687,1.2787,.8391,1.2391,1.0645,.8385,.8036,1.0206,.9905,.7308,.8691,.7166,1.2220,.7712,.7860,.8611,1.3293,1.2034,.8199,.8366,.9643,.9694,1.7759,1.8755,1.2031,.8159,1.0183,1.2065,.7813,.7942,.8531,.8512,1.1359,.6068,1.1038,.9798,1.2602,.8317,.9695,1.3597,1.3759,.9136,.6819,.8472,.9070,1.3317,1.2448,1.2453,1.0779,1.2783,1.2508,1.0895,.9592,1.0944,1.1138,1.0185,1.1757,1.0696,1.1072,1.0233,.8285,1.3544,.6398,1.0897,1.2741,1.0676,1.0708,1.0308,1.1258,1.3008,1.1369,1.1176,1.0567,1.1412,.6635,1.0901,1.0140,1.0765,1.1133,.6890,1.0676,.9033,.8128,1.1032,1.2424,.9554,.9996,.8879,1.0318,1.3480,1.3349,1.1687,.7783,1.0692,.9812,1.2631,.7952
1988-12-05,2.1417,1.6660,2.5192,2.4699,2.0391,1.8819,1.8492,1.5899,2.0207,3.5142,1.7707,1.6321,3.8813,3.2184,1.6844,3.1913,1.3036,1.3106,3.1059,2.0229,1.7804,3.2252,.8846,1.2828,1.0078,2.2045,1.8760,1.1182,1.1741,1.2322,2.2711,1.1403,1.2972,1.6794,.9069,1.8680,1.9156,2.2611,2.3384,2.1420,.8599,1.0747,.0994,1.0434,.9936,.0953,1.0324,2.2428,.8871,2.2398,1.0963,1.5595,1.5561,.1065,2.1346,2.1607,2.1176,.0816,2.2546,2.0937,2.2051,1.5301,2.5625,2.1733,.9675,1.1117,2.3808,2.7484,2.6428,2.1085,1.9865,2.8411,1.2002,1.2975,1.9047,1.1918,1.0376,1.1614,2.8244,1.8405,2.7718,1.3253,1.8284,2.3781,2.3433,1.9721,1.1630,1.1857,1.3015,1.0519,.9288,.9589,1.3853,1.4606,2.2668,2.1155,1.8028,1.6353,1.5887,1.2463,1.8445,1.7749,2.4951,1.6801,1.6474,1.6111,1.7039,1.7516,2.0810,1.8898,1.4922,2.0242,2.2841,.8718,.7971,2.3337,1.6861,2.0628,1.8734,2.0164,2.3953,1.8651,2.7309,.9230,2.7170,.7487,.6662,1.6915,1.7256,1.2280,.8515,.7472,1.4647,1.2536,.8253,.6799,1.2738,.7915,1.0573,.7561,1.0088,1.4057,1.2488,1.3259,1.3007,.8494,.8205,1.0700,1.0151,.8899,1.7326,.9010,.7263,.7362,.7769,.7763,1.0637,1.1851,1.0891,.9204,1.2809,1.2610,1.2718,.8314,1.2324,1.0620,.8184,.7850,1.0141,.9883,.7253,.8529,.7105,1.2142,.7642,.7797,.8533,1.3218,1.1961,.8123,.8289,.9565,.9672,1.7718,1.8713,1.1945,.8088,1.0161,1.2041,.7753,.7881,.8470,.8442,1.1314,.6019,1.1017,.9776,1.2520,.8258,.9635,1.3526,1.3689,.9064,.6755,.8402,.8995,1.3238,1.2370,1.2362,1.0699,1.2701,1.1836,1.0802,.9510,1.0864,1.1069,.9496,1.1072,1.0014,1.1003,1.0154,.8229,1.3473,.6364,1.0829,1.2671,1.0609,1.0643,1.0237,1.1191,1.2939,1.1300,1.1111,1.0491,1.1345,.6599,1.0832,1.0067,1.0696,1.1058,.6850,1.0599,.8972,.8077,1.0947,1.2226,.9489,.9910,.8825,1.0251,1.3272,1.3143,1.1598,.7727,1.0626,.9731,1.2434,.7738
1988-12-06,2.0821,1.6064,2.4893,2.4204,1.9993,1.8323,1.7995,1.5401,1.9709,3.4644,1.7310,1.6088,3.8316,3.1884,1.6651,3.1614,1.2872,1.2962,3.0560,1.9834,1.7611,3.1757,.8664,1.2643,.9896,2.1815,1.8265,1.0989,1.1553,1.1723,2.2222,1.1258,1.2781,1.6568,.8864,1.8286,1.8862,2.2417,2.2988,2.1190,.8410,1.0582,.0908,1.0256,.9792,.0845,1.0154,2.2237,.8660,2.2160,1.0783,1.5378,1.5343,.0928,2.1117,2.1379,2.0951,.0696,2.2351,2.0712,2.1810,1.5083,2.5127,2.1498,.9434,1.0621,2.3312,2.6888,2.5934,2.0588,1.9367,2.8016,1.1774,1.2578,1.8751,1.1523,1.0181,1.1386,2.7753,1.7907,2.7423,1.2857,1.7990,2.3281,2.3194,1.9225,1.1135,1.1464,1.2817,1.0246,.9079,.9351,1.3561,1.4310,2.2171,2.0941,1.7735,1.6066,1.5610,1.2065,1.7847,1.7461,2.4551,1.6205,1.6184,1.5898,1.6440,1.6918,2.0313,1.8402,1.4733,1.9745,2.2243,.8482,.7762,2.2841,1.6635,2.0131,1.8512,1.9570,2.3456,1.8469,2.6812,.9159,2.6770,.7423,.6617,1.6682,1.7065,1.2211,.8245,.6981,1.4053,1.2490,.8188,.6743,1.2672,.7867,1.0528,.7504,1.0029,1.4031,1.2433,1.3199,1.2938,.8431,.8149,1.0662,1.0107,.8858,1.7116,.8821,.7106,.7233,.7709,.7709,1.0605,1.1831,1.0858,.9188,1.2740,1.2556,1.2661,.8250,1.2269,1.0599,.8023,.7701,1.0086,.9864,.7210,.8374,.7066,1.2077,.7583,.7744,.8468,1.3154,1.1900,.8059,.8224,.9499,.9653,1.7683,1.8677,1.1871,.8029,1.0142,1.2020,.7703,.7832,.8411,.8384,1.1280,.5977,1.1001,.9758,1.2438,.8199,.9583,1.3467,1.3631,.9004,.6694,.8344,.8932,1.3171,1.2292,1.2284,1.0620,1.2621,1.1259,1.0722,.9441,1.0786,1.1011,.9427,1.0484,.9333,1.0947,1.0088,.8184,1.3415,.6334,1.0773,1.2613,1.0542,1.0589,1.0177,1.1124,1.2871,1.1231,1.1046,1.0426,1.1278,.6567,1.0765,1.0005,1.0640,1.0997,.6817,1.0533,.8926,.8040,1.0873,1.2058,.9441,.9836,.8778,1.0195,1.3095,1.2967,1.1521,.7679,1.0570,.9663,1.2270,.7568
1988-12-07,2.0225,1.5368,2.4594,2.3710,1.9495,1.7728,1.7299,1.4803,1.9464,3.4047,1.7069,1.5814,3.7818,3.1484,1.6414,3.1116,1.2670,1.2747,2.9960,1.9241,1.7373,3.1163,.8451,1.2424,.9674,2.1497,1.7671,1.0762,1.1322,1.1026,2.1635,1.1068,1.2545,1.6301,.8640,1.8040,1.8469,2.2177,2.2743,2.0891,.8204,1.0362,.0814,1.0057,.9575,.0710,.9957,2.1980,.8441,2.1893,1.0525,1.5138,1.5103,.0793,2.0824,2.1120,2.0668,.0582,2.2139,2.0429,2.1550,1.4841,2.4551,2.1195,.9174,1.0350,2.2718,2.6191,2.5341,1.9993,1.8770,2.7522,1.1517,1.2348,1.8260,1.1028,.9793,1.1128,2.7261,1.7619,2.6931,1.2461,1.7499,2.2682,2.2912,1.8729,1.0847,1.0974,1.2420,.9943,.8841,.9034,1.3321,1.4063,2.1576,2.0689,1.7401,1.5817,1.5323,1.1568,1.7568,1.7145,2.4074,1.5951,1.5867,1.5660,1.6116,1.6348,1.9717,1.7807,1.4515,1.9148,2.1645,.8225,.7539,2.2247,1.6380,1.9534,1.8257,1.8877,2.2958,1.8253,2.6215,.9078,2.6270,.7341,.6556,1.6408,1.6831,1.2121,.7953,.6391,1.3260,1.2441,.8101,.6670,1.2584,.7800,1.0476,.7426,.9961,1.4006,1.2346,1.3116,1.2857,.8369,.8094,1.0617,1.0057,.8811,1.6875,.8610,.6912,.7050,.7640,.7648,1.0576,1.1804,1.0828,.9169,1.2648,1.2480,1.2583,.8187,1.2203,1.0579,.7844,.7536,1.0013,.9841,.7158,.8196,.7008,1.1990,.7524,.7692,.8404,1.3080,1.1828,.7996,.8138,.9411,.9632,1.7648,1.8635,1.1787,.7972,1.0120,1.1999,.7646,.7774,.8355,.8327,1.1244,.5932,1.0987,.9737,1.2346,.8140,.9524,1.3397,1.3562,.8935,.6634,.8276,.8860,1.3093,1.2214,1.2195,1.0531,1.2540,1.0587,1.0632,.9362,1.0698,1.0943,.9349,.9798,.8554,1.0879,1.0011,.8141,1.3346,.6305,1.0706,1.2545,1.0476,1.0525,1.0108,1.1058,1.2804,1.1163,1.0982,1.0362,1.1212,.6531,1.0698,.9944,1.0573,1.0924,.6783,1.0457,.8865,.7991,1.0800,1.1869,.9378,.9752,.8731,1.0129,1.2897,1.2794,1.1445,.7630,1.0505,.9585,1.2082,.7381
1988-12-08,1.9543,1.4677,2.4202,2.3224,1.9015,1.7052,1.6985,1.4530,1.9175,3.3491,1.6808,1.5570,3.7221,3.1144,1.6172,3.0618,1.2491,1.2571,2.9397,1.8583,1.7113,3.0514,.8224,1.2226,.9413,2.1209,1.7018,1.0523,1.1069,1.0268,2.1009,1.0849,1.2289,1.6013,.8383,1.7749,1.7996,2.1914,2.2471,2.0599,.7968,1.0157,.0730,.9830,.9372,.0597,.9722,2.1694,.8201,2.1585,1.0285,1.4862,1.4833,.0647,2.0548,2.0820,2.0399,.0470,2.1889,2.0107,2.1308,1.4571,2.3904,2.0900,.8903,1.0056,2.2377,2.5495,2.4748,1.9340,1.8166,2.6929,1.1238,1.2089,1.7703,1.0434,.9308,1.0850,2.6694,1.7304,2.6379,1.1966,1.6933,2.2351,2.2646,1.8148,1.0537,1.0708,1.1945,.9639,.8611,.8786,1.3068,1.3804,2.0921,2.0460,1.7057,1.5530,1.5000,1.0988,1.7260,1.6802,2.3660,1.5657,1.5526,1.5469,1.5768,1.6071,1.9069,1.7528,1.4284,1.8547,2.0923,.8020,.7344,2.1682,1.6154,1.8936,1.8096,1.8123,2.2487,1.8098,2.5792,.9003,2.5902,.7347,.6561,1.6142,1.6618,1.2041,.7685,.6433,1.2451,1.2409,.8037,.6606,1.2505,.7726,1.0446,.7340,.9885,1.3972,1.2249,1.3022,1.2755,.8315,.8038,1.0593,1.0000,.8758,1.6584,.8354,.6714,.6854,.7564,.7609,1.0541,1.1772,1.0792,.9147,1.2546,1.2394,1.2493,.8139,1.2116,1.0551,.7627,.7337,.9940,.9816,.7086,.8000,.6943,1.1893,.7447,.7624,.8320,1.2995,1.1746,.7911,.8042,.9313,.9607,1.7601,1.8588,1.1684,.7896,1.0094,1.1970,.7581,.7707,.8285,.8251,1.1209,.5878,1.0970,.9712,1.2244,.8068,.9456,1.3304,1.3470,.8858,.6558,.8201,.8778,1.3005,1.2116,1.2096,1.0433,1.2438,.9819,1.0533,.9262,1.0600,1.0854,.9260,.9015,.8451,1.0790,.9925,.8087,1.3254,.6266,1.0619,1.2454,1.0389,1.0440,1.0030,1.0982,1.2715,1.1074,1.0897,1.0278,1.1136,.6490,1.0621,.9863,1.0496,1.0840,.6761,1.0372,.8858,.7979,1.0724,1.1680,.9360,.9667,.8686,1.0076,1.2701,1.2586,1.1363,.7578,1.0433,.9523,1.1886,.7165
1988-12-09,1.9269,1.3890,2.3833,2.2748,1.8437,1.6724,1.6685,1.4262,1.8939,3.2838,1.6538,1.5277,3.6724,3.0670,1.5916,3.0020,1.2270,1.2345,2.8747,1.7930,1.6856,2.9863,.8000,1.1994,.9159,2.0923,1.6359,1.0282,1.0821,.9506,2.0388,1.0638,1.2077,1.5736,.8148,1.7463,1.7781,2.1657,2.2259,2.0340,.7750,.9998,.0653,.9662,.9179,.0516,.9562,2.1459,.8055,2.1370,1.0116,1.4696,1.4615,.0564,2.0359,2.0668,2.0200,.0407,2.1723,1.9926,2.1143,1.4369,2.3626,2.0678,.8707,.9863,2.2186,2.5097,2.4468,1.9183,1.7929,2.6534,1.1093,1.1969,1.7253,1.0286,.8822,1.0705,2.6361,1.7227,2.5922,1.1821,1.6381,2.2140,2.2543,1.8065,1.0462,1.0587,1.1471,.9536,.8522,.8619,1.2821,1.3550,2.0519,2.0300,1.6905,1.5640,1.5066,1.0858,1.7192,1.6692,2.3371,1.5752,1.5401,1.5373,1.5683,1.6070,1.8561,1.7375,1.4140,1.8015,2.0514,.7911,.7282,2.1218,1.6069,1.8403,1.8047,1.7976,2.2042,1.8018,2.5474,.8963,2.5738,.7557,.6741,1.6230,1.6806,1.2361,.7774,.6185,1.2804,1.2458,.8418,.6886,1.2830,.7693,1.0563,.7456,.9874,1.3982,1.2210,1.3145,1.2893,.8354,.8036,1.0700,1.0030,.8847,1.6424,.8144,.6715,.6939,.7531,.7679,1.0547,1.1783,1.0812,.9149,1.2461,1.2307,1.2418,.8407,1.2082,1.0542,.7430,.7145,1.0231,.9807,.7026,.7796,.6889,1.1787,.7404,.7723,.8545,1.3248,1.2113,.7994,.8642,.9747,.9619,1.7601,1.8588,1.1648,.7957,1.0107,1.1975,.7603,.7657,.8211,.8275,1.1279,.5826,1.1011,.9706,1.2132,.7988,.9748,1.3274,1.3416,.9079,.6485,.8261,.8869,1.3052,1.2009,1.1988,1.0347,1.2463,.9209,1.0465,.9408,1.0537,1.0766,.9425,.9074,.8363,1.0703,.9841,.8029,1.3163,.6227,1.0532,1.2365,1.0304,1.0357,.9953,1.0907,1.2627,1.0986,1.0814,1.0195,1.1051,.6467,1.0546,.9794,1.0420,1.0757,.6751,1.0303,.8966,.8092,1.0668,1.1528,.9481,.9599,.8649,1.0062,1.2553,1.2416,1.1292,.7533,1.0379,.9450,1.1702,.7014
1988-12-10,1.9251,1.3886,2.3825,2.2723,1.8418,1.6710,1.6675,1.4237,1.8892,3.2738,1.6526,1.5244,3.6624,3.0570,1.5898,2.9821,1.2193,1.2310,2.8547,1.7732,1.6764,2.9665,.7934,1.1925,.9118,2.0794,1.6161,1.0211,1.0735,.9207,2.0301,1.0593,1.1987,1.5609,.8129,1.7369,1.7733,2.1565,2.2212,2.0254,.7682,.9999,.0631,.9646,.9154,.0493,.9523,2.1430,.8022,2.1280,1.0097,1.4656,1.4575,.0528,2.0273,2.0625,2.0115,.0392,2.1676,1.9884,2.1097,1.4330,2.3477,2.0634,.8670,.9826,2.2091,2.4898,2.4333,1.9128,1.7902,2.6337,1.1035,1.1906,1.7189,1.0252,.8725,1.0648,2.6188,1.7231,2.5900,1.1741,1.6360,2.2027,2.2630,1.8078,1.0457,1.0584,1.1393,.9570,.8649,.8741,1.2884,1.3613,2.0572,2.0425,1.6971,1.5674,1.5135,1.0891,1.7262,1.6733,2.3424,1.5770,1.5435,1.5513,1.5716,1.6086,1.8494,1.7427,1.4344,1.8115,2.0417,.8133,.7424,2.1307,1.6302,1.8433,1.8471,1.8112,2.2333,1.8476,2.5855,.9497,2.5977,.7777,.7250,1.6414,1.6858,1.2405,.7938,.6610,1.2812,1.2841,.8429,.7017,1.2908,.8190,1.0997,.7736,1.0749,1.4309,1.2380,1.3235,1.2973,.8819,.8549,1.1089,1.0563,.9476,1.6493,.8282,.6765,.7042,.8198,.8712,1.0883,1.2252,1.1325,.9678,1.2629,1.2306,1.2454,.9381,1.2609,1.0770,.7429,.7135,1.0673,1.0059,.7026,.7788,.6884,1.1841,.7869,.8377,.9034,1.3821,1.3013,.8466,.9509,1.0625,.9785,1.7952,1.9014,1.2556,.8729,1.0249,1.2100,.8177,.8151,.9474,.9154,1.1859,.6477,1.1498,1.0446,1.2721,.9339,1.0024,1.3592,1.3873,.9796,.7764,.9404,.9578,1.3950,1.3133,1.2695,1.1388,1.3301,1.1166,1.1503,1.1931,1.1711,1.1343,1.1922,1.1304,1.1055,1.1174,1.0259,.8463,1.3506,.7047,1.1186,1.2763,1.0882,1.1055,1.0620,1.1309,1.2802,1.1583,1.1311,1.0809,1.1450,.7175,1.0938,1.0276,1.0926,1.1049,.7564,1.0895,.9293,.8382,1.1276,1.2046,.9600,.9957,.9189,.9993,1.2934,1.2696,1.1249,.7998,1.0808,.9667,1.1929,.7321
1988-12-11,1.9232,1.3881,2.3816,2.2698,1.8399,1.6696,1.6664,1.4211,1.8846,3.2639,1.6515,1.5224,3.6525,3.0470,1.5881,2.9721,1.2155,1.2287,2.8447,1.7633,1.6719,2.9566,.7869,1.1891,.9077,2.0709,1.5963,1.0141,1.0692,.9060,2.0210,1.0549,1.1943,1.5525,.8103,1.7275,1.7685,2.1474,2.2165,2.0168,.7648,.9983,.0621,.9631,.9112,.0481,.9484,2.1386,.7990,2.1235,1.0062,1.4616,1.4535,.0511,2.0230,2.0582,2.0073,.0377,2.1630,1.9842,2.1052,1.4290,2.3377,2.0590,.8634,.9790,2.2044,2.4799,2.4234,1.9101,1.7874,2.6257,1.1013,1.1883,1.7125,1.0219,.8628,1.0627,2.6113,1.7236,2.5840,1.1708,1.6326,2.2013,2.2816,1.8127,1.0453,1.0651,1.1344,.9646,.8902,.8916,1.2954,1.3681,2.0772,2.0648,1.7074,1.5691,1.5154,1.1009,1.7345,1.6818,2.3548,1.5818,1.5514,1.5816,1.5794,1.6164,1.8525,1.7691,1.4548,1.8182,2.0572,.8379,.7718,2.1446,1.6566,1.8498,1.8725,1.8819,2.2490,1.8769,2.6232,.9633,2.6534,.8187,.7546,1.6953,1.7497,1.3018,.8450,.7212,1.4238,1.2985,.9085,.7692,1.3555,.8598,1.1239,.8320,1.1188,1.4615,1.2957,1.3846,1.3561,.9236,.8932,1.1525,1.0966,1.0130,1.7134,.8898,.7408,.7923,.8749,.9316,1.1332,1.3010,1.1778,1.0363,1.3310,1.2938,1.3394,.9971,1.3509,1.1326,.7851,.7627,1.0883,1.0751,.7503,.7958,.7419,1.2187,.8471,.9023,.9498,1.4286,1.3345,.9321,1.0233,1.1413,1.0346,1.8686,1.9888,1.3066,.9507,1.0949,1.3058,.8851,.8777,1.0600,1.0935,1.2637,.7043,1.2296,1.1417,1.3263,1.0531,1.0268,1.4411,1.4518,1.0507,.8712,1.0592,1.0497,1.4967,1.4320,1.3314,1.2629,1.4206,1.3492,1.2710,1.4051,1.2949,1.2128,1.4134,1.3547,1.3942,1.1990,1.1464,.9596,1.4728,.8437,1.2266,1.4249,1.2156,1.2166,1.1865,1.2778,1.4352,1.2690,1.2553,1.2014,1.2787,.8896,1.2272,1.1739,1.2063,1.3701,.9280,1.2327,1.1063,1.0089,1.2705,1.3890,1.1192,1.1656,1.0942,1.1884,1.4907,1.4704,1.3078,.9823,1.2682,1.2082,1.4275,.9152
1988-12-12,1.9185,1.3877,2.3816,2.2669,1.8380,1.6682,1.6653,1.4164,1.8800,3.2539,1.6504,1.5182,3.6425,3.0370,1.5864,2.9621,1.2117,1.2253,2.8347,1.7534,1.6674,2.9467,.7836,1.1857,.9036,2.0666,1.5864,1.0106,1.0649,.9013,2.0112,1.0504,1.1899,1.5483,.8067,1.7229,1.7637,2.1429,2.2118,2.0126,.7615,.9967,.0610,.9604,.9068,.0470,.9445,2.1341,.7957,2.1191,1.0027,1.4577,1.4496,.0495,2.0188,2.0539,2.0031,.0364,2.1584,1.9801,2.1006,1.4251,2.3278,2.0546,.8598,.9755,2.1997,2.4699,2.4135,1.9043,1.7810,2.6223,1.1000,1.1865,1.7077,1.0197,.8531,1.0613,2.6072,1.7216,2.5789,1.1689,1.6276,2.1995,2.2803,1.8107,1.0439,1.0635,1.1300,.9638,.8883,.8896,1.2930,1.3655,2.0773,2.0640,1.7062,1.5668,1.5134,1.1015,1.7331,1.6805,2.3486,1.5796,1.5501,1.5803,1.5780,1.6143,1.8541,1.7742,1.4550,1.8166,2.0532,.8375,.7707,2.1399,1.6555,1.8482,1.8721,1.8889,2.2437,1.8756,2.6181,.9601,2.6528,.8125,.7499,1.6972,1.7514,1.2952,.8465,.7283,1.4206,1.3023,.8991,.7652,1.3493,.8694,1.1215,.8260,1.1206,1.4652,1.3079,1.3881,1.3565,.9270,.9011,1.1499,1.0983,1.0115,1.7301,.9102,.7470,.8041,.8899,.9464,1.1370,1.2980,1.1784,1.0399,1.3346,1.3231,1.3740,1.0054,1.3696,1.1399,.8007,.7860,1.0814,1.0858,.7661,.8013,.7581,1.2309,.8589,.9145,.9547,1.4324,1.3399,.9527,1.0175,1.1363,1.0520,1.8864,2.0100,1.3075,.9752,1.1192,1.3333,.9084,.8922,1.0765,1.1535,1.2882,.7042,1.2606,1.1727,1.3264,1.0530,1.0207,1.4372,1.4450,1.0485,.8762,1.0784,1.0507,1.5101,1.4496,1.3185,1.2891,1.4269,1.3649,1.2873,1.4333,1.3111,1.2096,1.4396,1.3763,1.4405,1.2055,1.1527,.9867,1.4744,.8928,1.2430,1.4468,1.2450,1.2394,1.2097,1.3300,1.4719,1.2950,1.2913,1.2371,1.3244,.9324,1.2760,1.2357,1.2419,1.4597,.9880,1.2814,1.1418,1.0629,1.3422,1.4674,1.1846,1.2407,1.2006,1.2984,1.5853,1.5813,1.4252,1.0997,1.3823,1.2571,1.5054,1.0291
