Date, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258
1988-10-31,.7033,1.1099,.7769,.7352,.9908,.9207,1.0246,1.1778,.6638,1.4226,.9111,.8422,1.2944,1.1506,.7608,1.1473,.8665,1.0018,1.4533,1.5408,1.0053,1.5865,1.1394,1.0468,1.2116,.7133,1.4752,1.2747,1.1683,1.7611,1.6150,1.1364,1.1848,1.0824,1.1634,1.0465,1.0237,.7124,.5615,.6663,1.1221,1.0908,.9422,1.0572,.8935,.7791,1.0657,.4183,.9312,.5915,1.0690,.5022,.4702,.5870,.4146,.5352,.3607,.4412,.3002,.4439,.3455,.5177,.5072,.4622,1.0030,.9828,.6525,.8776,.6050,1.0215,.9315,1.0878,1.2650,1.2568,1.0859,1.0546,.9495,1.2841,1.0671,.5755,1.0141,1.1961,.9320,.7073,.4616,.5224,.9211,.9279,1.0370,.8753,.8103,.8657,.6663,.5871,1.0555,.4429,.5605,.4379,.4789,.8417,.4950,.5174,.6844,.4470,.5400,.4796,.5312,.4726,.4905,.4815,.6364,.4437,.6546,.9325,.8057,.5980,.4914,.4336,.4866,.5730,.4528,.4314,.5847,1.1209,.3783,.9691,1.3902,.4072,.3084,.2442,.7794,.9196,.5589,.8933,.2880,.8635,.2869,1.6937,.9517,1.5352,1.8892,.8921,.9976,.4366,.5578,1.4131,1.3387,.9100,1.0677,.9070,.5938,.8769,1.1804,1.1227,1.7592,1.7750,.8875,.5469,.9558,.7357,.7684,.7659,1.2382,1.7266,.9752,.7196,.9578,1.0028,.9578,.6749,1.0794,.8515,1.1156,.5507,1.0125,1.3090,1.4961,.9837,1.0681,1.1912,1.3527,1.2736,.6897,.4241,.4072,.7307,1.1832,.8100,.7233,1.2537,1.1540,1.4243,1.2261,.8731,1.0047,.6242,.8201,.5991,1.4382,1.0315,.5196,.5836,1.3172,1.3176,1.1256,1.2049,.7409,1.1143,.8474,.7154,.6635,1.5396,.7771,1.5233,.7080,.8837,1.4981,1.5224,1.4660,.8491,.7460,1.0141,.6340,.9605,.7365,.6271,.6364,.7414,.7548,.6394,.7034,.6135,.6446,.6225,.5889,.9331,.6744,.7079,.6608,1.0553,.8363,.6680,.8563,.9633,.7062,.7280,.9049,.8214,1.0356,.8943,.6507,.6575,.8244,1.0649,.8753,.7376,.6814,1.1411
1988-11-30,1.2219,1.1797,.7073,1.0595,1.0503,1.0891,1.1413,1.1145,.9770,1.4326,1.0556,.9417,1.3239,1.0229,.9324,1.0395,.8204,1.0225,1.4084,1.4220,.9571,1.4905,.9729,.9892,.9354,1.0399,1.3322,1.0429,.8397,1.7004,1.5333,.8500,.8739,1.1053,.9065,.9859,1.0417,.9557,.8581,.8687,.9485,1.0713,.6836,.9631,.7212,.6484,.8790,.5998,.8642,.8116,1.0564,.6827,.5948,.5305,.6547,.8322,.5726,.4735,.5059,.6923,.5345,.6778,.8063,.7595,1.0403,1.0431,1.0798,1.6901,.9980,1.1567,1.0778,1.7243,1.1428,1.1092,1.3527,1.2537,1.1993,1.1666,1.7722,1.2551,1.3184,1.0986,1.2566,1.2263,.7407,1.1623,1.2092,1.1527,1.2925,1.3020,1.0207,.9876,.9030,.8309,1.6594,.6868,1.1967,1.2064,1.2175,1.2169,1.1690,1.2012,1.3343,1.0844,1.1542,.7130,1.1285,1.0517,.9040,.8307,.8012,.9176,1.7442,1.1086,.9689,1.7213,.7835,.9032,.8069,1.4583,1.5073,.7119,1.6374,1.2174,1.2907,1.5341,1.6092,.8024,.6392,1.0725,1.1435,1.5318,1.8712,.8108,.6711,1.5095,1.1521,1.2634,.8196,1.4998,1.9305,.7595,1.2726,1.3513,1.1895,.7892,.6277,.7682,.7780,.8639,.9834,1.2169,1.1771,1.2908,1.6578,1.1938,.6551,.6470,.7007,.6648,.9182,1.3534,1.6839,1.2012,1.6023,.6747,1.0707,1.1675,.6690,.8106,1.2332,.8067,1.2070,1.0189,.6074,.6315,.5852,.6754,.7089,.7509,1.0191,.9382,.8482,.4881,.4528,.8562,.7169,.6881,.5040,.6100,.5259,1.3103,.6318,.6886,.8122,.3604,.6748,.8517,1.5407,.7543,.8885,.9706,.9879,1.2575,.9420,1.0088,.8358,1.3051,1.1715,.7057,.6994,1.6456,.7507,1.5750,.7389,1.0634,1.5679,1.5559,1.6256,.9854,.8717,.9567,1.1876,.9357,.9494,1.1363,.8278,.9667,.8640,.7607,1.1463,.7885,.7972,.7677,.7874,.9438,.7893,.7717,.7867,1.2756,.9693,.6577,1.1141,1.1993,.9812,.8404,1.2096,1.1117,1.2519,1.1036,.8183,.8531,1.0506,1.2814,1.1865,.9402,.8347,1.1630
1988-12-31,.8427,.9086,.5380,.8469,.7588,.7923,.7236,.6813,.5626,1.1382,.6244,.5858,.9345,.7770,.5518,.7486,.4952,.5864,1.0488,1.0903,.5503,1.1524,.4493,.4881,.4564,.5262,.8901,.4870,.4208,.9634,1.0161,.4317,.4345,.5694,.4331,.4975,.5322,.5497,.5352,.5598,.4547,.4102,.2574,.4237,.3695,.2219,.4765,.3992,.4392,.5713,.4544,.4369,.4167,.2279,.4806,.5871,.4204,.2051,.3886,.5404,.4309,.4819,.6925,.5552,.5583,.5302,.7809,1.0286,.8207,.9503,.8507,1.0348,.5945,.5733,.9928,.6277,.5932,.6079,1.0680,.6886,1.0020,.5870,.8815,.8536,.6298,.6734,.5977,.5795,.7232,.6120,.6078,.6856,.6390,.6344,1.0449,.5944,.7458,.5838,.6481,.6534,.7432,.7812,.9857,.7231,.7800,.5592,.7841,.8098,.9031,.8505,.5923,.9160,1.2197,.6414,.5546,1.1533,.6039,.9372,.6410,1.2258,1.0784,.5323,1.2982,.4936,1.0347,.7008,.6077,.7676,.6417,.4814,.8082,.8160,1.1946,.4300,.3273,.6301,.6388,.5683,.4935,.6591,.8092,.4939,.5901,.5615,.5214,.5096,.3840,.4878,.5054,.5159,.6715,.6361,.6130,.6292,.7850,.6876,.4525,.4171,.4865,.3322,.5063,.4393,.6625,.7770,.5706,.4221,.5768,.5248,.5237,.4470,.4949,.4878,.4888,.4325,.4012,.4442,.5369,.5346,.4572,.5680,.6607,.6500,.4564,.3795,.3489,.4376,.5510,.4697,.4734,.4502,.4639,.7923,.5720,.5688,.4027,.3186,.5500,.4971,.7313,.4607,.4802,.4246,.5637,.7210,.6283,.5261,.6345,.7378,.5519,.6185,.6139,1.3545,.6655,1.1069,.6721,.5261,1.1708,1.2648,1.4867,.4753,.5354,.5533,.5187,.5117,.4909,.5832,.5106,.4519,.5010,.4451,.6787,.4465,.4439,.4631,.4453,.5493,.5103,.4370,.4848,.9464,.5163,.4866,.6305,.5457,.5305,.6244,.6378,.6057,.5646,.5693,.6095,.6156,.5502,.5625,.5524,.5108,.6066,.7383
1989-01-31,1.6388,1.6403,.8962,1.2794,1.2007,1.4944,1.5855,1.4138,1.4128,1.4911,1.2901,1.4143,1.2554,.9834,1.2932,.9593,1.1568,1.3890,1.3140,1.4348,1.2646,1.4779,1.0407,1.1231,1.0773,1.2098,1.3051,1.0602,.9951,1.6517,1.5127,1.0393,.9594,1.2224,1.0595,1.0758,1.0949,1.2079,1.1756,1.2567,1.0449,1.1590,.7408,1.0876,.8688,.6867,.9993,.9810,1.0631,1.2410,1.1897,.9935,.8806,.5602,1.0986,1.3344,.9415,.4890,.9105,1.2130,.9399,1.0271,1.1354,1.2088,1.1674,1.1896,1.4354,1.8130,1.3413,1.3188,1.1741,1.5656,1.1242,1.0993,1.4346,1.0330,.8821,1.1094,1.7123,1.0670,1.4121,1.1034,1.2799,1.3626,1.0786,1.0726,.9638,.9423,1.1189,.8856,.8006,.8689,.8615,.8524,1.5366,.8909,1.0447,1.0917,1.0500,.9904,1.0997,1.1457,1.4836,1.1252,1.1642,.8309,1.1686,1.1505,1.2712,1.2106,.8101,1.2777,1.7079,.9542,.8506,1.6969,.9516,1.3007,1.0587,1.6116,1.5515,.8815,1.8487,.8642,1.4824,1.3475,1.2451,1.1734,1.1060,.9567,.9978,1.0946,1.7531,.7424,.5472,1.1662,1.0150,.7897,.7266,1.0428,1.3385,.6614,.7163,.9441,.7218,.8958,.5855,.7109,.7406,.7460,.9988,.8792,.8923,.9952,1.4121,1.2115,.6171,.6100,.6923,.5781,.8276,.6796,1.1383,1.1495,1.1589,.6648,.8593,.7947,.6833,.6728,.7856,.6977,.7204,.7046,.5607,.6062,.7114,.7090,.6085,.8615,1.2482,1.1935,.6476,.4890,.4590,.7758,.8532,.6932,.6030,.6630,.5358,1.4242,.8436,.6381,.7846,.4300,.5594,.8181,1.5056,.7805,.6827,.7322,.8301,1.2472,.6592,.7673,.6422,1.3457,.8755,.4696,.4912,1.4828,.4980,1.1478,.4516,.8150,1.2246,1.3700,.8949,.8149,.4590,.7241,.8302,.6979,.5518,.6509,.3480,.5772,.5322,.3740,.5877,.3932,.3829,.3071,.3413,.3775,.3607,.3872,.3627,.5073,.5871,.4001,.5501,.5725,.4552,.6952,.4768,.4314,.3577,.3704,.6312,.6349,.4533,.3313,.3923,.3703,.6448,.4285
1989-02-28,1.3329,.9480,.9660,1.3385,1.2505,1.2414,1.3764,1.4042,1.1450,1.5014,1.3891,1.2229,1.4112,1.1507,1.2337,1.0897,.8111,.9738,1.4813,1.4550,1.0621,1.5607,.8624,.9407,.8101,.9867,1.3811,1.0238,.8491,1.3322,1.5656,.8453,.8471,1.0523,.7875,.8987,1.0993,.9642,.9368,1.0144,.8076,.7584,.7101,.7015,.6143,.6316,.8158,.6817,.6253,.9887,.7327,.6729,.6296,.4949,.7967,.9931,.6867,.4307,.6627,.8775,.6860,.7157,.7910,.8379,.7705,.6941,.9571,1.1718,.9163,1.1475,1.0028,1.3072,.7819,.7396,1.2284,.6604,.5688,.7892,1.2196,.8348,1.3540,.7330,.7550,1.0233,.7144,.8085,.7475,.7440,.7693,.8378,.6365,.6197,.6474,.6460,1.0464,.6798,.8993,.7799,.7107,.7342,.9114,.8666,.9812,.7542,.7842,.6049,.7748,.7785,.8716,.8225,.6702,.7866,1.0337,.5310,.4878,1.0011,.6652,.7705,.7445,1.0328,.8446,.6962,1.1202,.7011,1.2093,.7182,.6773,.7312,.7135,.5592,.6499,.6437,.6605,.6022,.3756,.6984,.6879,.7013,.6654,.6753,.8002,.6241,.7889,.6993,.6317,.6866,.6924,.6802,.6649,.7544,.6848,.7189,.7450,.7618,.6787,.7228,.6863,.6189,.6598,.6238,.7993,.6900,.7597,.7820,.6747,.6673,.7470,.7713,.7121,.7323,.5866,.5676,.5997,.7378,.8812,.8633,.7523,.8728,.9485,.8708,.9295,.9588,.8030,.4555,.4274,.8874,.9073,.8691,.7553,1.0036,.8642,.9103,.9981,.8965,.7527,.6742,.8583,.8185,1.0059,.6945,.7139,.7170,.8365,.7840,.8712,.7944,.8339,.7634,.8614,.7890,.8490,1.0317,.8215,1.1461,.7947,.6962,.9938,1.0114,1.1067,.6678,.7511,.6814,.8351,.6583,.7913,.8055,.7138,.7268,.7901,.7280,.8931,.6955,.7452,.7009,.7411,.8994,.7335,.7647,.7298,.9436,.7552,.7830,.7914,.9049,.8222,.5288,.7632,.8364,.7976,.7234,.4402,.4462,.8420,.7825,.7627,.7667,.4530,.7450
1989-03-31,2.8615,2.3558,2.1337,2.8243,2.4927,2.5751,2.6391,2.8305,2.6938,3.1587,2.5783,2.5272,2.8795,2.6253,2.4627,2.4831,2.3254,2.6235,2.9753,2.5637,2.4749,3.0463,1.8929,2.3136,2.0424,2.3535,2.3046,1.9449,2.0074,2.7439,2.9828,2.1440,1.8465,2.5191,1.7552,2.1789,2.5365,2.4716,2.3433,2.3256,1.7736,1.6944,1.1800,1.6614,1.6793,.9960,1.8990,1.8228,1.5181,2.2910,1.8055,1.6657,1.5094,.8041,1.9024,2.3668,1.5892,.6688,1.7460,2.0271,1.6677,1.6656,1.9827,2.0294,1.7455,1.7073,2.4749,3.0622,2.3944,2.3515,2.1901,3.0437,1.8048,1.7830,2.6604,2.0263,1.8839,1.7979,3.0825,1.9988,2.6495,1.8090,2.2781,2.4257,1.8971,2.1214,1.8902,1.7620,2.3401,1.8066,1.7522,1.8102,1.5574,1.5060,2.5757,1.7603,1.9171,1.9770,1.9613,1.7650,2.0223,1.9543,2.4357,1.9030,1.8555,1.4419,1.8893,1.9365,1.7737,1.7703,1.6365,1.8786,2.8415,2.0552,1.8071,2.6653,1.5888,1.9204,1.9778,2.8521,2.4765,1.8556,3.0480,1.9258,2.7924,2.3927,2.2719,1.7816,1.6889,1.7203,1.8743,2.2727,2.8691,1.2998,1.1106,2.1875,2.0752,2.5988,1.4951,2.3926,2.9045,1.1921,2.3178,2.3024,1.9008,2.0473,1.8690,1.4213,1.5290,1.3795,2.0607,2.1830,1.8249,1.8080,2.6766,2.7991,1.1666,.9197,1.2913,1.1456,2.2011,2.2568,2.7977,2.7675,2.8615,1.0383,2.0803,1.8188,1.4946,1.0251,2.1495,1.9806,2.0348,2.2358,1.8344,2.1981,2.2164,2.0296,1.8989,2.2456,2.9721,2.7980,1.0383,1.3850,1.6744,2.0814,2.2419,1.2452,1.0494,2.2550,2.1219,3.0987,2.2088,1.3318,2.0231,.8685,1.2711,2.1224,3.2887,1.6704,1.8583,1.8699,2.3088,2.1569,2.2649,2.2234,2.1433,2.7227,2.1588,1.7132,2.0342,3.2010,1.7891,3.2567,1.8601,2.2867,3.1281,3.2187,3.2940,2.2069,1.9652,1.8606,2.0037,2.0206,2.0732,1.9989,2.0383,2.1607,2.0371,2.0648,2.0551,1.9163,1.8719,1.8410,1.8617,1.7716,1.9393,2.0598,1.8617,2.7409,1.8039,2.0417,2.0411,1.9369,1.8347,1.5228,1.8292,1.6334,1.5785,1.6052,1.3586,1.3374,1.6347,1.6979,1.7002,1.8389,1.4263,1.8015
1989-04-30,1.9774,1.8219,2.0354,2.1001,1.8279,1.7575,1.7213,1.8900,1.7004,3.2640,1.6835,1.5254,3.3543,2.9718,1.4684,2.6987,1.5464,1.8032,3.0772,1.8869,1.7166,2.9654,1.4052,1.7290,1.4703,1.8931,1.9990,1.6848,1.5888,2.2311,2.4115,1.5684,1.5408,2.0482,1.3960,1.7801,2.1046,1.9997,1.9324,2.0071,1.4742,1.4763,1.0441,1.4909,1.2853,.8963,1.5843,1.4628,1.2952,1.9802,1.5395,1.4333,1.2649,.7310,1.7315,2.1693,1.5422,.6544,1.4824,1.8967,1.5489,1.4864,1.9267,1.8390,1.4515,1.4360,2.2055,2.3819,2.2857,2.3773,2.0769,2.6947,1.5903,1.5654,2.6043,2.0027,1.9014,1.5882,2.8182,2.2582,2.9262,1.5552,2.3642,2.7166,2.6097,2.2092,1.8618,1.9329,2.3916,1.9634,1.9293,1.9135,2.1418,2.1313,2.6828,2.6593,2.5107,2.1332,2.2205,1.9543,2.4259,2.5099,2.7639,2.2847,2.4131,2.8010,2.4265,2.3794,2.5890,2.8222,2.4045,2.7702,2.8766,2.0245,2.0634,2.9703,2.8086,2.8267,2.8608,2.8278,2.7072,2.6748,2.9712,1.9071,2.7878,2.1625,1.9032,2.6832,2.5470,1.9595,1.7795,1.6598,2.8435,1.2406,1.1864,1.8318,2.1205,2.1179,1.7943,2.1206,2.3736,1.3374,2.0875,2.2409,1.9225,1.9819,1.6523,1.7286,1.5081,1.6894,2.7255,2.1364,1.9000,1.8377,2.4828,2.2958,1.3856,1.1203,1.4406,1.2851,1.9000,2.1171,2.5861,2.3851,2.2961,1.3478,2.0560,2.0175,1.6236,1.2711,1.8020,1.8524,1.7851,1.8757,1.5831,1.6248,1.6266,1.7781,1.7384,1.6549,2.4863,2.4187,1.2180,1.6743,1.6664,1.7320,1.6411,1.2103,1.0978,1.5853,1.2672,2.7019,1.3726,1.2316,1.7987,.7297,1.0707,1.6323,2.6901,1.5294,1.3470,1.4439,1.8297,1.7345,1.5658,1.7169,1.5556,2.1261,1.4806,.9478,1.2405,2.3859,1.1768,2.2190,1.0439,1.3197,2.3353,2.3469,1.9917,1.3145,1.0926,1.7814,1.4812,1.9062,1.1912,1.3404,.8746,1.2329,1.4258,.8324,1.2882,1.0168,1.0117,1.0431,.8544,1.7842,.8632,1.0604,1.0130,1.6486,1.7980,1.2262,1.6433,1.3908,1.1536,1.4879,1.3747,.9913,1.2063,1.1751,1.2398,1.1516,1.1294,1.0728,1.1497,.5903,1.1839,1.0297
1989-05-31,2.1051,2.1817,2.2023,2.4350,1.9406,2.0076,1.6711,1.9689,1.7385,3.5222,1.5560,1.5003,3.5034,3.0523,1.4804,2.7664,1.5241,1.5985,3.0304,2.0113,1.7587,3.0521,1.3407,1.6162,1.3786,1.8324,2.1114,1.5554,1.6273,2.3436,2.6172,1.4147,1.4255,2.1419,1.3965,1.8022,2.2201,2.0624,1.9575,1.8974,1.4600,1.4656,.9986,1.5322,1.2252,.8911,1.5613,1.3720,1.3564,1.8961,1.6566,1.3082,1.1654,.6924,1.6399,2.0301,1.4004,.5796,1.4346,1.7640,1.4601,1.3789,1.9920,1.7432,1.5873,1.5870,1.9850,2.6937,2.3445,2.2253,1.9909,2.8905,1.4728,1.4401,2.3858,1.6380,1.5158,1.4700,2.9029,1.2703,2.7760,1.4676,2.0744,1.9319,1.6742,1.4079,1.2805,1.2949,1.9188,1.1079,1.4241,1.4353,1.3953,1.3293,2.2163,1.6160,1.2760,1.1945,1.2261,1.1629,1.3310,1.3630,2.2034,1.2594,1.3136,1.6538,1.2919,1.2793,1.4720,1.4380,1.4294,1.4610,2.2489,1.4336,1.4203,2.2517,1.6447,1.5082,1.6183,1.8876,2.0758,1.5409,1.9426,.8856,1.7473,1.0444,1.1283,1.2213,1.1876,.7430,1.0360,1.1740,1.6922,.8596,.4670,1.0379,1.0266,1.0851,.9383,1.0557,1.5434,.8667,1.2018,1.0975,.9198,1.1721,1.1264,.9333,1.1075,.9299,1.6474,1.3849,1.1784,1.3397,1.5027,1.6431,.9086,.8558,1.0221,.8148,1.2497,1.5945,1.8289,1.8509,2.0888,1.0482,1.6454,1.5811,1.2339,1.0349,1.5131,1.6755,1.5110,1.7672,1.2798,1.6652,1.7424,1.6785,1.4716,1.8652,1.7617,1.6822,1.0916,1.5741,1.8569,1.5463,1.9836,1.5282,1.4381,1.9880,1.6260,2.7942,2.1099,1.7990,1.3573,1.1475,1.5833,1.6725,2.7153,1.4223,1.2880,1.4290,1.6840,1.9485,1.6104,1.4915,1.4387,2.4997,1.9844,1.5599,1.2203,2.7500,1.3670,2.4848,1.2603,1.7124,2.4624,2.6600,2.9320,1.7468,1.6071,1.7349,1.5560,1.5586,1.7942,1.9284,1.8017,1.7971,1.8030,2.0153,2.1369,1.7645,2.0092,1.8158,1.8224,2.0067,1.9500,2.1137,1.8882,3.2072,1.7965,1.8705,1.8816,2.0042,1.8389,1.8272,1.8873,1.9784,2.0208,2.0076,1.6297,1.6446,1.8594,1.9833,2.0000,1.6519,1.5228,2.1659
1989-06-30,2.7570,2.1938,2.2267,2.7486,2.4081,2.4571,2.5017,2.8080,2.8274,3.9581,2.7058,2.7798,4.2324,3.6736,2.7448,3.2557,2.5236,2.7164,3.6359,3.2051,2.7340,3.9547,2.2274,2.4547,2.3680,2.3959,2.8134,2.2746,1.9631,3.2927,3.3234,2.1727,2.0420,2.4503,2.0835,2.1867,2.4739,2.4301,2.3799,2.5767,2.0870,2.2669,1.7455,2.2431,1.8799,1.4655,2.1031,2.0414,2.1565,2.5524,2.4306,2.1033,1.8936,1.2674,2.3264,2.9462,2.0630,1.1957,1.9562,2.6267,2.1256,2.1518,2.5173,2.6046,2.2544,2.3907,3.1384,3.6537,2.9846,2.7380,2.4722,3.7564,2.2263,2.2314,3.1171,2.4028,1.9281,2.2704,3.9057,2.6797,3.3684,2.1893,2.8338,3.3961,2.4112,2.7255,2.3825,2.3342,2.5995,2.3540,2.2676,2.2258,1.8172,1.7817,3.4258,2.1674,2.7384,2.6203,2.6459,2.2852,2.7650,2.7242,3.0060,2.6975,2.5747,1.8511,2.5875,2.7028,2.6303,2.5178,1.6748,2.9532,3.6559,2.1789,1.9016,3.7070,1.8916,3.0148,1.9784,3.2318,3.5197,1.8246,3.7138,2.6139,3.1387,3.0939,3.5364,2.4493,2.1644,2.0767,2.2809,2.6694,3.5942,2.7458,1.3391,2.8779,2.5191,3.5944,3.1746,3.5452,4.3443,2.5345,2.9341,2.7151,2.4887,3.3332,2.9211,3.1630,2.9171,2.9201,2.4879,2.7588,2.5262,2.5140,4.0382,4.0117,2.6610,2.5961,2.7608,2.4338,2.8931,2.7253,3.5075,3.9130,3.7354,2.2783,2.8422,2.6997,2.8406,2.2417,2.8675,2.6890,2.6177,3.4265,3.0196,3.5678,3.5895,3.4159,3.2780,3.6479,4.1380,4.1527,2.4647,3.4457,3.4365,3.7519,3.6978,3.1836,3.7596,3.8789,3.3639,4.3560,3.4293,3.1034,3.6129,2.3721,2.9884,3.7094,4.6696,3.0456,3.2092,3.2864,3.7987,3.7862,3.5044,3.8464,3.2791,4.0934,3.7268,2.9755,3.1520,4.3422,2.9171,4.6759,2.7653,3.8105,4.4221,4.3660,4.2205,3.7604,3.4908,4.5394,3.6097,4.4302,3.8442,3.5703,3.7190,3.9169,4.2328,3.7219,3.7533,3.8255,3.6653,4.0440,3.7093,4.5138,3.7082,4.1220,3.8781,4.5274,4.6961,4.3624,4.8513,4.8825,4.4474,4.1147,4.7635,4.0816,4.5419,4.4639,3.6088,3.5392,4.5120,4.4774,4.4952,3.6606,3.3250,3.8424
1989-07-31,3.1296,2.4598,2.3895,3.2269,2.8709,2.8772,2.8107,3.1153,2.9188,3.5601,2.5824,2.3792,3.5801,3.3429,2.1980,3.3455,2.1624,2.2298,3.6094,2.8130,2.4147,3.6049,2.1139,2.3159,2.2105,2.6591,2.8319,2.3313,2.1615,3.5482,3.4636,2.1652,2.2043,2.7532,2.3274,2.7323,2.8552,2.8733,2.8854,2.9782,2.3126,2.2149,1.7935,2.2397,2.0182,1.5848,2.3646,2.2385,2.0349,2.8987,2.3112,2.1873,1.9929,1.3202,2.5737,3.0417,2.1724,1.0913,2.2222,2.7184,2.1471,2.3237,2.6853,2.6970,2.2700,2.3016,2.9498,3.6337,3.1379,3.1814,2.8551,3.6967,2.1278,2.0982,3.5028,2.4337,1.9889,2.1609,3.8784,2.8950,3.5817,2.2140,2.6866,3.3820,2.8034,2.9311,2.3526,2.3233,2.7203,2.4051,2.2105,2.1801,1.7938,1.6738,3.3121,2.6418,2.8426,2.8918,2.7691,2.2932,2.8539,2.8342,2.7515,2.6993,2.6178,2.9478,2.6365,2.7410,2.4880,3.0540,2.5948,2.6369,2.7194,2.5526,2.3180,2.8957,3.3566,2.6726,3.8320,3.6946,2.8097,3.3667,3.0823,2.4817,3.2428,4.0043,3.5067,3.1569,3.2030,3.2110,2.3419,2.4409,3.7877,2.2044,2.0587,3.8045,3.4080,2.7763,2.1234,2.9370,3.7154,2.4494,2.8182,3.0225,2.7794,3.0241,2.5002,2.1050,2.2929,2.0229,2.5599,1.9495,2.3985,2.2592,3.5966,3.8034,2.2212,1.6678,2.2619,1.9656,2.8724,2.3203,3.3214,3.9151,3.4117,2.1845,2.4371,2.4262,2.3360,2.0278,2.5001,2.6137,2.5564,3.1851,2.2645,2.9708,2.6930,2.6872,2.6372,3.4511,4.1545,3.8213,2.1524,2.7542,3.0966,2.6282,3.4989,2.6843,3.3701,3.3533,2.4808,4.4504,3.7145,2.8570,2.7381,2.1685,2.6834,2.6547,4.2683,2.5407,2.6588,2.5513,3.0747,2.6501,3.2060,3.0532,2.9072,3.7400,2.4688,2.5331,2.8892,4.1037,2.7564,4.5586,2.8001,2.6842,4.1764,4.0859,4.2897,2.8110,2.9632,3.6302,3.0315,4.0637,3.2093,3.4010,3.2633,3.2849,3.5670,3.5152,3.5043,3.3144,3.3875,3.3588,3.5118,4.2725,3.5496,3.1678,3.2440,4.6542,4.4344,3.3310,4.1458,3.9243,3.4872,3.5611,4.0719,3.2532,3.8657,3.9836,3.6157,3.6302,3.7476,3.7619,3.8066,2.8188,3.1516,3.3351
